ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783703828.4160275,docker,osemosys-redis-1,0.34,0.0034000000000000002,9654239,16739635036,0.06,6,,,,,155909795840
1783703830.4006932,docker,osemosys-api-1,100.27,1.0027,398563737,16739635036,2.38,14,,,,,155909795840
1783703830.4006932,docker,osemosys-db-1,0.0,0.0,46525317,16739635036,0.28,7,,,,,155909795840
1783703830.4006932,docker,osemosys-redis-1,0.26,0.0026,9654239,16739635036,0.06,6,,,,,155909795840
1783703832.4131768,docker,osemosys-api-1,100.54,1.0054,378640793,16739635036,2.26,14,,,,,155909795840
1783703832.4131768,docker,osemosys-db-1,2.92,0.0292,47091548,16739635036,0.28,7,,,,,155909795840
1783703832.4131768,docker,osemosys-redis-1,0.25,0.0025,9658433,16739635036,0.06,6,,,,,155909795840
1783703834.451323,docker,osemosys-api-1,100.43,1.0043,392272281,16739635036,2.34,14,,,,,155909672960
1783703834.451323,docker,osemosys-db-1,0.0,0.0,46955233,16739635036,0.28,7,,,,,155909672960
1783703834.451323,docker,osemosys-redis-1,0.27,0.0027,9654239,16739635036,0.06,6,,,,,155909672960
1783703836.4771006,docker,osemosys-api-1,100.2,1.002,552914124,16739635036,3.3,14,,,,,155909525504
1783703836.4771006,docker,osemosys-db-1,0.0,0.0,46577745,16739635036,0.28,7,,,,,155909525504
1783703836.4771006,docker,osemosys-redis-1,2.76,0.0276,10129244,16739635036,0.06,6,,,,,155909525504
1783703838.506176,docker,osemosys-api-1,98.85,0.9884999999999999,645083955,16739635036,3.85,20,,,,,155909410816
1783703838.506176,docker,osemosys-db-1,0.0,0.0,46525317,16739635036,0.28,7,,,,,155909410816
1783703838.506176,docker,osemosys-redis-1,0.25,0.0025,9678356,16739635036,0.06,6,,,,,155909410816
1783703840.5007381,docker,osemosys-api-1,98.98,0.9898,723936870,16739635036,4.33,14,,,,,155909394432
1783703840.5007381,docker,osemosys-db-1,0.0,0.0,46525317,16739635036,0.28,7,,,,,155909394432
1783703840.5007381,docker,osemosys-redis-1,0.26,0.0026,9678356,16739635036,0.06,6,,,,,155909394432
1783703842.5033975,docker,osemosys-api-1,97.81,0.9781,792094310,16739635036,4.73,14,,,,,155909394432
1783703842.5033975,docker,osemosys-db-1,2.92,0.0292,47123005,16739635036,0.28,7,,,,,155909394432
1783703842.5033975,docker,osemosys-redis-1,0.25,0.0025,9678356,16739635036,0.06,6,,,,,155909394432
1783703844.49883,docker,osemosys-api-1,97.89,0.9789,935854080,16739635036,5.59,14,,,,,155909390336
1783703844.49883,docker,osemosys-db-1,0.0,0.0,47112519,16739635036,0.28,7,,,,,155909390336
1783703844.49883,docker,osemosys-redis-1,0.25,0.0025,9678356,16739635036,0.06,6,,,,,155909390336
1783703846.4914079,docker,osemosys-api-1,98.02,0.9802,974336819,16739635036,5.82,14,,,,,155909390336
1783703846.4914079,docker,osemosys-db-1,0.0,0.0,46556774,16739635036,0.28,7,,,,,155909390336
1783703846.4914079,docker,osemosys-redis-1,2.88,0.0288,9802088,16739635036,0.06,6,,,,,155909390336
1783703848.4863,docker,osemosys-api-1,99.32,0.9932,995727769,16739635036,5.95,14,,,,,155909390336
1783703848.4863,docker,osemosys-db-1,0.0,0.0,46546288,16739635036,0.28,7,,,,,155909390336
1783703848.4863,docker,osemosys-redis-1,0.28,0.0028000000000000004,9678356,16739635036,0.06,6,,,,,155909390336
1783703850.4731767,docker,osemosys-api-1,98.33,0.9833,1014602137,16739635036,6.06,14,,,,,155909390336
1783703850.4731767,docker,osemosys-db-1,0.0,0.0,48611983,16739635036,0.29,8,,,,,155909390336
1783703850.4731767,docker,osemosys-redis-1,0.23,0.0023,9937354,16739635036,0.06,6,,,,,155909390336
1783703852.458862,docker,osemosys-api-1,97.8,0.978,1035573657,16739635036,6.19,14,,,,,155909455872
1783703852.458862,docker,osemosys-db-1,3.27,0.0327,48591011,16739635036,0.29,8,,,,,155909455872
1783703852.458862,docker,osemosys-redis-1,0.25,0.0025,9675210,16739635036,0.06,6,,,,,155909455872
1783703854.4437683,docker,osemosys-api-1,121.62,1.2162,1083405500,16739635036,6.47,14,,,,,155909390336
1783703854.4437683,docker,osemosys-db-1,0.0,0.0,48538583,16739635036,0.29,8,,,,,155909390336
1783703854.4437683,docker,osemosys-redis-1,0.25,0.0025,9675210,16739635036,0.06,6,,,,,155909390336
1783703856.4332013,docker,osemosys-api-1,97.95,0.9795,1109175304,16739635036,6.63,14,,,,,155909324800
1783703856.4332013,docker,osemosys-db-1,0.0,0.0,48517611,16739635036,0.29,8,,,,,155909324800
1783703856.4332013,docker,osemosys-redis-1,2.7,0.027000000000000003,10010755,16739635036,0.06,6,,,,,155909324800
1783703858.4273598,docker,osemosys-api-1,98.85,0.9884999999999999,1156419944,16739635036,6.91,14,,,,,155909324800
1783703858.4273598,docker,osemosys-db-1,0.45,0.0045000000000000005,48884613,16739635036,0.29,8,,,,,155909324800
