ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783701902.3497472,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155983081472
1783701904.3491964,docker,osemosys-api-1,98.31,0.9831,8914204622,16739635036,53.27,16,,,,,155982802944
1783701904.3491964,docker,osemosys-db-1,0.0,0.0,158859264,16739635036,0.95,8,,,,,155982802944
1783701904.3491964,docker,osemosys-redis-1,0.28,0.0028000000000000004,12540968,16739635036,0.07,6,,,,,155982802944
1783701906.3568878,docker,osemosys-api-1,98.25,0.9825,8916352106,16739635036,53.28,16,,,,,155982450688
1783701906.3568878,docker,osemosys-db-1,0.0,0.0,158754406,16739635036,0.95,8,,,,,155982450688
1783701906.3568878,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155982450688
1783701908.334781,docker,osemosys-api-1,121.5,1.215,8916352106,16739635036,53.28,16,,,,,155982385152
1783701908.334781,docker,osemosys-db-1,0.0,0.0,158649548,16739635036,0.95,8,,,,,155982385152
1783701908.334781,docker,osemosys-redis-1,0.28,0.0028000000000000004,12540968,16739635036,0.07,6,,,,,155982385152
1783701910.324734,docker,osemosys-api-1,98.7,0.987,8916352106,16739635036,53.28,16,,,,,155982209024
1783701910.324734,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155982209024
1783701910.324734,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155982209024
1783701912.3091269,docker,osemosys-api-1,98.47,0.9847,8916352106,16739635036,53.28,16,,,,,155981864960
1783701912.3091269,docker,osemosys-db-1,2.93,0.029300000000000003,158439833,16739635036,0.95,8,,,,,155981864960
1783701912.3091269,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155981864960
1783701914.294127,docker,osemosys-api-1,98.91,0.9891,8916352106,16739635036,53.28,16,,,,,155981799424
1783701914.294127,docker,osemosys-db-1,0.0,0.0,158439833,16739635036,0.95,8,,,,,155981799424
1783701914.294127,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155981799424
1783701916.2867715,docker,osemosys-api-1,99.2,0.992,8916352106,16739635036,53.28,16,,,,,155981385728
1783701916.2867715,docker,osemosys-db-1,0.0,0.0,158649548,16739635036,0.95,8,,,,,155981385728
1783701916.2867715,docker,osemosys-redis-1,0.3,0.003,12540968,16739635036,0.07,6,,,,,155981385728
1783701918.2685523,docker,osemosys-api-1,99.02,0.9902,8916352106,16739635036,53.28,16,,,,,155982798848
1783701918.2685523,docker,osemosys-db-1,0.0,0.0,158964121,16739635036,0.95,8,,,,,155982798848
1783701918.2685523,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155982798848
1783701920.2494743,docker,osemosys-api-1,97.34,0.9734,8916352106,16739635036,53.28,16,,,,,155982790656
1783701920.2494743,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155982790656
1783701920.2494743,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155982790656
1783701922.2291915,docker,osemosys-api-1,102.03,1.0203,8916352106,16739635036,53.28,16,,,,,155982991360
1783701922.2291915,docker,osemosys-db-1,2.93,0.029300000000000003,158754406,16739635036,0.95,8,,,,,155982991360
1783701922.2291915,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155982991360
1783701924.2675753,docker,osemosys-api-1,100.73,1.0073,8916352106,16739635036,53.28,16,,,,,155982548992
1783701924.2675753,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155982548992
1783701924.2675753,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155982548992
1783701926.3270614,docker,osemosys-api-1,100.31,1.0031,8930310750,16739635036,53.37,16,,,,,155982323712
1783701926.3270614,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155982323712
1783701926.3270614,docker,osemosys-redis-1,0.31,0.0031,12540968,16739635036,0.07,6,,,,,155982323712
1783701928.3261688,docker,osemosys-api-1,100.43,1.0043,8283918172,16739635036,49.5,16,,,,,155981803520
1783701928.3261688,docker,osemosys-db-1,0.0,0.0,158439833,16739635036,0.95,8,,,,,155981803520
1783701928.3261688,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155981803520
1783701930.3360093,docker,osemosys-api-1,99.0,0.99,8293581848,16739635036,49.56,16,,,,,155982401536
1783701930.3360093,docker,osemosys-db-1,0.0,0.0,158439833,16739635036,0.95,8,,,,,155982401536
1783701930.3360093,docker,osemosys-redis-1,0.26,0.0026,12677283,16739635036,0.08,6,,,,,155982401536
1783701932.3370354,docker,osemosys-api-1,99.98,0.9998,8293581848,16739635036,49.56,16,,,,,155982336000
1783701932.3370354,docker,osemosys-db-1,2.85,0.0285,158964121,16739635036,0.95,8,,,,,155982336000
1783701932.3370354,docker,osemosys-redis-1,0.26,0.0026,12666798,16739635036,0.08,6,,,,,155982336000
1783701934.3349385,docker,osemosys-api-1,99.56,0.9956,8293581848,16739635036,49.56,16,,,,,155983749120
1783701934.3349385,docker,osemosys-db-1,0.0,0.0,158649548,16739635036,0.95,8,,,,,155983749120
1783701934.3349385,docker,osemosys-redis-1,0.28,0.0028000000000000004,12666798,16739635036,0.08,6,,,,,155983749120
1783701936.3361483,docker,osemosys-api-1,98.73,0.9873000000000001,8293581848,16739635036,49.56,16,,,,,155983269888
1783701936.3361483,docker,osemosys-db-1,0.01,0.0001,158544691,16739635036,0.95,8,,,,,155983269888
1783701936.3361483,docker,osemosys-redis-1,0.27,0.0027,12803112,16739635036,0.08,6,,,,,155983269888
1783701938.3245676,docker,osemosys-api-1,121.91,1.2191,8307540492,16739635036,49.64,18,,,,,155983306752
1783701938.3245676,docker,osemosys-db-1,0.0,0.0,158649548,16739635036,0.95,8,,,,,155983306752
1783701938.3245676,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155983306752
1783701940.3142989,docker,osemosys-api-1,97.09,0.9709,8293581848,16739635036,49.56,16,,,,,155982893056
1783701940.3142989,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155982893056
1783701940.3142989,docker,osemosys-redis-1,0.27,0.0027,12404654,16739635036,0.07,6,,,,,155982893056
