ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783702239.8462873,docker,osemosys-db-1,0.0,0.0,156657254,16739635036,0.94,7,,,,,155994587136
1783702239.8462873,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,155994587136
1783702241.8324451,docker,osemosys-api-1,113.26,1.1326,2206539448,16739635036,13.19,16,,,,,155994652672
1783702241.8324451,docker,osemosys-db-1,0.0,0.0,156657254,16739635036,0.94,7,,,,,155994652672
1783702241.8324451,docker,osemosys-redis-1,0.31,0.0031,12446597,16739635036,0.07,6,,,,,155994652672
1783702243.8191283,docker,osemosys-api-1,97.52,0.9752,2195802030,16739635036,13.12,14,,,,,155997552640
1783702243.8191283,docker,osemosys-db-1,0.0,0.0,156657254,16739635036,0.94,7,,,,,155997552640
1783702243.8191283,docker,osemosys-redis-1,0.28,0.0028000000000000004,12572426,16739635036,0.08,6,,,,,155997552640
1783702245.8044977,docker,osemosys-api-1,98.22,0.9822,2195802030,16739635036,13.12,14,,,,,155997372416
1783702245.8044977,docker,osemosys-db-1,0.0,0.0,156657254,16739635036,0.94,7,,,,,155997372416
1783702245.8044977,docker,osemosys-redis-1,0.25,0.0025,12572426,16739635036,0.08,6,,,,,155997372416
1783702247.7877762,docker,osemosys-api-1,98.59,0.9859,2195802030,16739635036,13.12,14,,,,,155997433856
1783702247.7877762,docker,osemosys-db-1,3.08,0.0308,156762112,16739635036,0.94,7,,,,,155997433856
1783702247.7877762,docker,osemosys-redis-1,0.27,0.0027,12572426,16739635036,0.08,6,,,,,155997433856
1783702249.768465,docker,osemosys-api-1,101.43,1.0143,2195802030,16739635036,13.12,14,,,,,156000481280
1783702249.768465,docker,osemosys-db-1,0.0,0.0,156657254,16739635036,0.94,7,,,,,156000481280
1783702249.768465,docker,osemosys-redis-1,0.28,0.0028000000000000004,12436111,16739635036,0.07,6,,,,,156000481280
1783702251.7932117,docker,osemosys-api-1,100.27,1.0027,2195802030,16739635036,13.12,14,,,,,156000206848
1783702251.7932117,docker,osemosys-db-1,0.0,0.0,156657254,16739635036,0.94,7,,,,,156000206848
1783702251.7932117,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,156000206848
1783702253.8310287,docker,osemosys-api-1,99.0,0.99,2195802030,16739635036,13.12,14,,,,,156000206848
1783702253.8310287,docker,osemosys-db-1,0.01,0.0001,157286400,16739635036,0.94,7,,,,,156000206848
1783702253.8310287,docker,osemosys-redis-1,0.28,0.0028000000000000004,12572426,16739635036,0.08,6,,,,,156000206848
1783702255.8568704,docker,osemosys-api-1,99.69,0.9969,2195802030,16739635036,13.12,14,,,,,156000411648
1783702255.8568704,docker,osemosys-db-1,0.47,0.004699999999999999,156657254,16739635036,0.94,7,,,,,156000411648
1783702255.8568704,docker,osemosys-redis-1,0.27,0.0027,12446597,16739635036,0.07,6,,,,,156000411648
1783702257.8783057,docker,osemosys-api-1,121.89,1.2189,2200096997,16739635036,13.15,14,,,,,155999051776
1783702257.8783057,docker,osemosys-db-1,3.1,0.031,156657254,16739635036,0.94,7,,,,,155999051776
1783702257.8783057,docker,osemosys-redis-1,0.25,0.0025,12572426,16739635036,0.08,6,,,,,155999051776
1783702259.883506,docker,osemosys-api-1,99.63,0.9963,2310692405,16739635036,13.81,14,,,,,155999006720
1783702259.883506,docker,osemosys-db-1,0.0,0.0,156657254,16739635036,0.94,7,,,,,155999006720
1783702259.883506,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,155999006720
1783702261.8826392,docker,osemosys-api-1,99.71,0.9971,2321429823,16739635036,13.88,14,,,,,155998810112
1783702261.8826392,docker,osemosys-db-1,0.0,0.0,156657254,16739635036,0.94,7,,,,,155998810112
1783702261.8826392,docker,osemosys-redis-1,0.3,0.003,12572426,16739635036,0.08,6,,,,,155998810112
1783702263.8785377,docker,osemosys-api-1,96.81,0.9681000000000001,2381559365,16739635036,14.23,14,,,,,155998810112
1783702263.8785377,docker,osemosys-db-1,0.86,0.0086,158964121,16739635036,0.95,8,,,,,155998810112
1783702263.8785377,docker,osemosys-redis-1,0.27,0.0027,12572426,16739635036,0.08,6,,,,,155998810112
1783702265.872097,docker,osemosys-api-1,98.54,0.9854,2396591751,16739635036,14.32,14,,,,,155998810112
1783702265.872097,docker,osemosys-db-1,0.0,0.0,158859264,16739635036,0.95,8,,,,,155998810112
1783702265.872097,docker,osemosys-redis-1,0.31,0.0031,12572426,16739635036,0.08,6,,,,,155998810112
1783702267.8618214,docker,osemosys-api-1,98.18,0.9818000000000001,2429877747,16739635036,14.52,14,,,,,155998810112
1783702267.8618214,docker,osemosys-db-1,2.94,0.0294,159173836,16739635036,0.95,8,,,,,155998810112
1783702267.8618214,docker,osemosys-redis-1,0.25,0.0025,12572426,16739635036,0.08,6,,,,,155998810112
1783702269.8468301,docker,osemosys-api-1,98.67,0.9867,2443836391,16739635036,14.6,14,,,,,155998810112
1783702269.8468301,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155998810112
1783702269.8468301,docker,osemosys-redis-1,0.26,0.0026,12624855,16739635036,0.08,6,,,,,155998810112
1783702271.8308032,docker,osemosys-api-1,98.38,0.9838,2487859806,16739635036,14.87,14,,,,,155998810112
1783702271.8308032,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155998810112
1783702271.8308032,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,155998810112
1783702273.8161528,docker,osemosys-api-1,98.45,0.9845,2495375998,16739635036,14.91,14,,,,,155996172288
1783702273.8161528,docker,osemosys-db-1,0.01,0.0001,158544691,16739635036,0.95,8,,,,,155996172288
1783702273.8161528,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,155996172288
1783702275.7980967,docker,osemosys-api-1,98.17,0.9817,2508260900,16739635036,14.99,14,,,,,155996168192
1783702275.7980967,docker,osemosys-db-1,0.46,0.0046,158754406,16739635036,0.95,8,,,,,155996168192
1783702275.7980967,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,155996168192
1783702277.7858005,docker,osemosys-api-1,97.88,0.9788,2522219544,16739635036,15.07,14,,,,,155996098560
1783702277.7858005,docker,osemosys-db-1,3.19,0.0319,158754406,16739635036,0.95,8,,,,,155996098560
1783702277.7858005,docker,osemosys-redis-1,0.27,0.0027,12572426,16739635036,0.08,6,,,,,155996098560
1783702279.767974,docker,osemosys-api-1,100.76,1.0076,2534030704,16739635036,15.14,14,,,,,155996094464
1783702279.767974,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155996094464
1783702279.767974,docker,osemosys-redis-1,0.27,0.0027,12572426,16739635036,0.08,6,,,,,155996094464
1783702281.7913628,docker,osemosys-api-1,101.09,1.0109000000000001,2594160246,16739635036,15.5,14,,,,,155995709440
1783702281.7913628,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155995709440
1783702281.7913628,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,155995709440
1783702283.828214,docker,osemosys-api-1,100.46,1.0046,2624225017,16739635036,15.68,14,,,,,155995709440
1783702283.828214,docker,osemosys-db-1,0.0,0.0,158859264,16739635036,0.95,8,,,,,155995709440
1783702283.828214,docker,osemosys-redis-1,0.25,0.0025,12708741,16739635036,0.08,6,,,,,155995709440
1783702285.852338,docker,osemosys-api-1,99.52,0.9952,2641404887,16739635036,15.78,14,,,,,155995693056
1783702285.852338,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155995693056
1783702285.852338,docker,osemosys-redis-1,0.26,0.0026,12446597,16739635036,0.07,6,,,,,155995693056
1783702287.8691301,docker,osemosys-api-1,124.81,1.2481,2651068563,16739635036,15.84,14,,,,,155995447296
1783702287.8691301,docker,osemosys-db-1,3.44,0.0344,158544691,16739635036,0.95,8,,,,,155995447296
1783702287.8691301,docker,osemosys-redis-1,0.28,0.0028000000000000004,12572426,16739635036,0.08,6,,,,,155995447296
1783702289.8728716,docker,osemosys-api-1,98.64,0.9864,2672543399,16739635036,15.97,14,,,,,155995447296
1783702289.8728716,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155995447296
1783702289.8728716,docker,osemosys-redis-1,0.25,0.0025,12561940,16739635036,0.08,6,,,,,155995447296
1783702291.870755,docker,osemosys-api-1,98.69,0.9869,2764885196,16739635036,16.53,14,,,,,155995447296
1783702291.870755,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155995447296
1783702291.870755,docker,osemosys-redis-1,0.26,0.0026,12561940,16739635036,0.08,6,,,,,155995447296
1783702293.865042,docker,osemosys-api-1,98.84,0.9884000000000001,2783138807,16739635036,16.63,14,,,,,155995447296
1783702293.865042,docker,osemosys-db-1,0.0,0.0,158859264,16739635036,0.95,8,,,,,155995447296
1783702293.865042,docker,osemosys-redis-1,0.26,0.0026,12698255,16739635036,0.08,6,,,,,155995447296
1783702295.8570328,docker,osemosys-api-1,98.43,0.9843000000000001,2901250408,16739635036,17.34,14,,,,,155995447296
1783702295.8570328,docker,osemosys-db-1,0.0,0.0,158859264,16739635036,0.95,8,,,,,155995447296
1783702295.8570328,docker,osemosys-redis-1,0.26,0.0026,12698255,16739635036,0.08,6,,,,,155995447296
1783702297.8479686,docker,osemosys-api-1,97.68,0.9768000000000001,2928093954,16739635036,17.5,14,,,,,155995447296
1783702297.8479686,docker,osemosys-db-1,3.52,0.0352,158964121,16739635036,0.95,8,,,,,155995447296
1783702297.8479686,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,155995447296
1783702299.8339086,docker,osemosys-api-1,98.01,0.9801000000000001,2952790016,16739635036,17.64,14,,,,,155995348992
1783702299.8339086,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155995348992
1783702299.8339086,docker,osemosys-redis-1,0.26,0.0026,12561940,16739635036,0.08,6,,,,,155995348992
1783702301.821766,docker,osemosys-api-1,98.05,0.9804999999999999,2967822401,16739635036,17.73,14,,,,,155990114304
1783702301.821766,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155990114304
1783702301.821766,docker,osemosys-redis-1,0.27,0.0027,12561940,16739635036,0.08,6,,,,,155990114304
1783702303.804971,docker,osemosys-api-1,97.23,0.9723,2978559819,16739635036,17.8,14,,,,,155992748032
1783702303.804971,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155992748032
1783702303.804971,docker,osemosys-redis-1,0.28,0.0028000000000000004,12561940,16739635036,0.08,6,,,,,155992748032
1783702305.7903879,docker,osemosys-api-1,98.07,0.9806999999999999,2996813430,16739635036,17.91,14,,,,,155993174016
1783702305.7903879,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155993174016
1783702305.7903879,docker,osemosys-redis-1,0.25,0.0025,12561940,16739635036,0.08,6,,,,,155993174016
1783702307.7756112,docker,osemosys-api-1,98.47,0.9847,3010772074,16739635036,17.99,14,,,,,155993239552
1783702307.7756112,docker,osemosys-db-1,3.02,0.0302,158859264,16739635036,0.95,8,,,,,155993239552
1783702307.7756112,docker,osemosys-redis-1,0.26,0.0026,12572426,16739635036,0.08,6,,,,,155993239552
1783702309.7652025,docker,osemosys-api-1,100.92,1.0092,3027951943,16739635036,18.1,14,,,,,155993157632
1783702309.7652025,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155993157632
1783702309.7652025,docker,osemosys-redis-1,0.27,0.0027,12561940,16739635036,0.08,6,,,,,155993157632
1783702311.8099334,docker,osemosys-api-1,99.29,0.9929000000000001,3042984329,16739635036,18.19,14,,,,,155993157632
1783702311.8099334,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155993157632
1783702311.8099334,docker,osemosys-redis-1,0.26,0.0026,12561940,16739635036,0.08,6,,,,,155993157632
1783702313.838758,docker,osemosys-api-1,99.65,0.9965,3175054573,16739635036,18.97,14,,,,,155993157632
1783702313.838758,docker,osemosys-db-1,0.0,0.0,159068979,16739635036,0.95,8,,,,,155993157632
1783702313.838758,docker,osemosys-redis-1,0.26,0.0026,12561940,16739635036,0.08,6,,,,,155993157632
1783702315.8560953,docker,osemosys-api-1,98.76,0.9876,3197603151,16739635036,19.11,14,,,,,155993157632
1783702315.8560953,docker,osemosys-db-1,0.44,0.0044,158754406,16739635036,0.95,8,,,,,155993157632
1783702315.8560953,docker,osemosys-redis-1,0.25,0.0025,12436111,16739635036,0.07,6,,,,,155993157632
1783702317.8704522,docker,osemosys-api-1,117.0,1.17,3231962890,16739635036,19.31,16,,,,,155993157632
1783702317.8704522,docker,osemosys-db-1,3.36,0.0336,158544691,16739635036,0.95,8,,,,,155993157632
1783702317.8704522,docker,osemosys-redis-1,0.28,0.0028000000000000004,12436111,16739635036,0.07,6,,,,,155993157632
1783702319.8745346,docker,osemosys-api-1,98.97,0.9897,3383360487,16739635036,20.22,14,,,,,155994382336
1783702319.8745346,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155994382336
1783702319.8745346,docker,osemosys-redis-1,0.27,0.0027,12561940,16739635036,0.08,6,,,,,155994382336
1783702321.8690753,docker,osemosys-api-1,99.02,0.9902,3405909065,16739635036,20.35,14,,,,,155994292224
1783702321.8690753,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155994292224
1783702321.8690753,docker,osemosys-redis-1,0.26,0.0026,12561940,16739635036,0.08,6,,,,,155994292224
