REGION,FUEL,YEAR,VALUE
RE1,RESWSH_RUR,2038,0.0
RE1,RESWSH_RUR,2039,0.0
RE1,RESWSH_RUR,2040,0.0
RE1,RESWSH_RUR,2041,0.0
RE1,RESWSH_RUR,2042,0.0
RE1,RESWSH_RUR,2043,0.0
RE1,RESWSH_RUR,2044,0.0
RE1,RESWSH_RUR,2045,0.0
RE1,RESWSH_RUR,2046,0.0
RE1,RESWSH_RUR,2047,0.0
RE1,RESWSH_RUR,2048,0.0
RE1,RESWSH_RUR,2049,0.0
RE1,RESWSH_RUR,2050,0.0
RE1,RESWSH_RUR,2051,0.0
RE1,RESWSH_RUR,2052,0.0
RE1,RESWSH_RUR,2053,0.0
RE1,RESWSH_RUR,2054,0.0
RE1,RESOTH_RUR,2022,0.0
RE1,RESOTH_RUR,2023,0.0
RE1,RESOTH_RUR,2024,0.0
RE1,RESOTH_RUR,2025,0.0
RE1,RESOTH_RUR,2026,0.0
RE1,RESOTH_RUR,2027,0.0
RE1,RESOTH_RUR,2028,0.0
RE1,RESOTH_RUR,2029,0.0
RE1,RESOTH_RUR,2030,0.0
RE1,RESOTH_RUR,2031,0.0
RE1,RESOTH_RUR,2032,0.0
RE1,RESOTH_RUR,2033,0.0
RE1,RESOTH_RUR,2034,0.0
RE1,RESOTH_RUR,2035,0.0
RE1,RESOTH_RUR,2036,0.0
RE1,RESOTH_RUR,2037,0.0
RE1,RESOTH_RUR,2038,0.0
RE1,RESOTH_RUR,2039,0.0
RE1,RESOTH_RUR,2040,0.0
RE1,RESOTH_RUR,2041,0.0
RE1,RESOTH_RUR,2042,0.0
RE1,RESOTH_RUR,2043,0.0
RE1,RESOTH_RUR,2044,0.0
RE1,RESOTH_RUR,2045,0.0
RE1,RESOTH_RUR,2046,0.0
RE1,RESOTH_RUR,2047,0.0
RE1,RESOTH_RUR,2048,0.0
RE1,RESOTH_RUR,2049,0.0
RE1,RESOTH_RUR,2050,0.0
RE1,RESOTH_RUR,2051,0.0
RE1,RESOTH_RUR,2052,0.0
RE1,RESOTH_RUR,2053,0.0
RE1,RESOTH_RUR,2054,0.0
RE1,TRAMIC,2022,0.0
RE1,TRAMIC,2023,0.0
RE1,TRAMIC,2024,0.0
RE1,TRAMIC,2025,0.0
RE1,TRAMIC,2026,0.0
RE1,TRAMIC,2027,0.0
RE1,TRAMIC,2028,0.0
RE1,TRAMIC,2029,0.0
RE1,TRAMIC,2030,0.0
RE1,TRAMIC,2031,0.0
RE1,TRAMIC,2032,0.0
RE1,TRAMIC,2033,0.0
RE1,TRAMIC,2034,0.0
RE1,TRAMIC,2035,0.0
RE1,TRAMIC,2036,0.0
RE1,TRAMIC,2037,0.0
RE1,TRAMIC,2038,0.0
RE1,TRAMIC,2039,0.0
RE1,TRAMIC,2040,0.0
RE1,TRAMIC,2041,0.0
RE1,TRAMIC,2042,0.0
RE1,TRAMIC,2043,0.0
RE1,TRAMIC,2044,0.0
RE1,TRAMIC,2045,0.0
RE1,TRAMIC,2046,0.0
RE1,TRAMIC,2047,0.0
RE1,TRAMIC,2048,0.0
RE1,TRAMIC,2049,0.0
RE1,TRAMIC,2050,0.0
RE1,TRAMIC,2051,0.0
RE1,TRAMIC,2052,0.0
RE1,TRAMIC,2053,0.0
RE1,TRAMIC,2054,0.0
RE1,TRASTT,2022,0.0
RE1,TRASTT,2023,0.0
RE1,TRASTT,2024,0.0
RE1,TRASTT,2025,0.0
RE1,TRASTT,2026,0.0
RE1,TRASTT,2027,0.0
RE1,TRASTT,2028,0.0
RE1,TRASTT,2029,0.0
RE1,TRASTT,2030,0.0
RE1,TRASTT,2031,0.0
RE1,TRASTT,2032,0.0
RE1,TRASTT,2033,0.0
RE1,TRASTT,2034,0.0
RE1,TRASTT,2035,0.0
RE1,TRASTT,2036,0.0
RE1,TRASTT,2037,0.0
RE1,TRASTT,2038,0.0
RE1,TRASTT,2039,0.0
RE1,TRASTT,2040,0.0
RE1,TRASTT,2041,0.0
RE1,TRASTT,2042,0.0
RE1,TRASTT,2043,0.0
RE1,TRASTT,2044,0.0
RE1,TRASTT,2045,0.0
RE1,TRASTT,2046,0.0
RE1,TRASTT,2047,0.0
RE1,TRASTT,2048,0.0
RE1,TRASTT,2049,0.0
RE1,TRASTT,2050,0.0
RE1,TRASTT,2051,0.0
RE1,TRASTT,2052,0.0
RE1,TRASTT,2053,0.0
RE1,TRASTT,2054,0.0
