Technology,Year,Factor_Type,Job_Type,Unit,Value_Numeric,Value,Source,Default_Source,Default_Source_Note,lifetime_years,lifetime_source_year,construction_time_years,construction_time_source_year,construction_time_source,technology_sheet,assumption_mapping_type,assumption_notes,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method
Pumped hydro storage,2045,Construction&Manufacturing,Direct,job-yr/MW,13.5039412002,13.5039412002,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2045,13.5039412002,Linear interpolation between known datapoints
Pumped hydro storage,2045,Manufacturing,Direct,job-yr/MW,6.36415491027,6.36415491027,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2045,6.36415491027,Linear interpolation between known datapoints
Pumped hydro storage,2045,O&M,Direct,job/MW,0.0795,0.0795,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2045,0.0795,Linear interpolation between known datapoints
Pumped hydro storage,2046,Construction,Direct,job-yr/MW,7.1379624981,7.1379624981,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2046,7.1379624981,Linear interpolation between known datapoints
Pumped hydro storage,2046,Construction&Manufacturing,Direct,job-yr/MW,13.5004917443,13.5004917443,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2046,13.5004917443,Linear interpolation between known datapoints
Pumped hydro storage,2046,Manufacturing,Direct,job-yr/MW,6.36252924622,6.36252924622,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2046,6.36252924622,Linear interpolation between known datapoints
Pumped hydro storage,2046,O&M,Direct,job/MW,0.0794666666667,0.0794666666667,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2046,0.0794666666667,Linear interpolation between known datapoints
Pumped hydro storage,2047,Construction,Direct,job-yr/MW,7.13613870625,7.13613870625,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2047,7.13613870625,Linear interpolation between known datapoints
Pumped hydro storage,2047,Construction&Manufacturing,Direct,job-yr/MW,13.4970422884,13.4970422884,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2047,13.4970422884,Linear interpolation between known datapoints
Pumped hydro storage,2047,Manufacturing,Direct,job-yr/MW,6.36090358217,6.36090358217,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2047,6.36090358217,Linear interpolation between known datapoints
Pumped hydro storage,2047,O&M,Direct,job/MW,0.0794333333333,0.0794333333333,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2047,0.0794333333333,Linear interpolation between known datapoints
Pumped hydro storage,2048,Construction,Direct,job-yr/MW,7.13431491439,7.13431491439,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2048,7.13431491439,Linear interpolation between known datapoints
Pumped hydro storage,2048,Construction&Manufacturing,Direct,job-yr/MW,13.4935928325,13.4935928325,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2048,13.4935928325,Linear interpolation between known datapoints
Pumped hydro storage,2048,Manufacturing,Direct,job-yr/MW,6.35927791812,6.35927791812,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2048,6.35927791812,Linear interpolation between known datapoints
Pumped hydro storage,2048,O&M,Direct,job/MW,0.0794,0.0794,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2048,0.0794,Linear interpolation between known datapoints
Pumped hydro storage,2049,Construction,Direct,job-yr/MW,7.13249112253,7.13249112253,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2049,7.13249112253,Linear interpolation between known datapoints
Pumped hydro storage,2049,Construction&Manufacturing,Direct,job-yr/MW,13.4901433766,13.4901433766,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2049,13.4901433766,Linear interpolation between known datapoints
Pumped hydro storage,2049,Manufacturing,Direct,job-yr/MW,6.35765225407,6.35765225407,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2049,6.35765225407,Linear interpolation between known datapoints
Pumped hydro storage,2049,O&M,Direct,job/MW,0.0793666666667,0.0793666666667,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2049,0.0793666666667,Linear interpolation between known datapoints
Pumped hydro storage,2050,Construction,Direct,job-yr/MW,7.13066733067,7.13066733067,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,CAPEX/OPEX ratio projection,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2050,7.13066733067,Known datapoint
Pumped hydro storage,2050,Construction&Manufacturing,Direct,job-yr/MW,13.4866939207,13.4866939207,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Derived Construction&Manufacturing,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2050,13.4866939207,Known datapoint
Pumped hydro storage,2050,Manufacturing,Direct,job-yr/MW,6.35602659001,6.35602659001,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,CAPEX/OPEX ratio projection,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2050,6.35602659001,Known datapoint
Pumped hydro storage,2050,O&M,Direct,job/MW,0.0793333333333,0.0793333333333,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,CAPEX/OPEX ratio projection,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2050,0.0793333333333,Known datapoint
Pumped hydro storage,2051,Construction,Direct,job-yr/MW,7.13066733067,7.13066733067,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2051,7.13066733067,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2051,Construction&Manufacturing,Direct,job-yr/MW,13.4866939207,13.4866939207,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2051,13.4866939207,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2051,Manufacturing,Direct,job-yr/MW,6.35602659001,6.35602659001,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2051,6.35602659001,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2051,O&M,Direct,job/MW,0.0793333333333,0.0793333333333,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2051,0.0793333333333,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2052,Construction,Direct,job-yr/MW,7.13066733067,7.13066733067,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2052,7.13066733067,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2052,Construction&Manufacturing,Direct,job-yr/MW,13.4866939207,13.4866939207,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2052,13.4866939207,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2052,Manufacturing,Direct,job-yr/MW,6.35602659001,6.35602659001,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2052,6.35602659001,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2052,O&M,Direct,job/MW,0.0793333333333,0.0793333333333,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2052,0.0793333333333,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2053,Construction,Direct,job-yr/MW,7.13066733067,7.13066733067,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2053,7.13066733067,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2053,Construction&Manufacturing,Direct,job-yr/MW,13.4866939207,13.4866939207,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2053,13.4866939207,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2053,Manufacturing,Direct,job-yr/MW,6.35602659001,6.35602659001,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2053,6.35602659001,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2053,O&M,Direct,job/MW,0.0793333333333,0.0793333333333,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2053,0.0793333333333,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2054,Construction,Direct,job-yr/MW,7.13066733067,7.13066733067,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2054,7.13066733067,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2054,Construction&Manufacturing,Direct,job-yr/MW,13.4866939207,13.4866939207,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2054,13.4866939207,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2054,Manufacturing,Direct,job-yr/MW,6.35602659001,6.35602659001,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2054,6.35602659001,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2054,O&M,Direct,job/MW,0.0793333333333,0.0793333333333,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2054,0.0793333333333,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2055,Construction,Direct,job-yr/MW,7.13066733067,7.13066733067,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2055,7.13066733067,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2055,Construction&Manufacturing,Direct,job-yr/MW,13.4866939207,13.4866939207,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,Construction + Manufacturing; Rutovitz 2025 total manufacturing factor used without local-share scaling,2030,2055,13.4866939207,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2055,Manufacturing,Direct,job-yr/MW,6.35602659001,6.35602659001,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,CAPEX 2050/2030=0.994910686684318,2030,2055,6.35602659001,Linear interpolation to 2050; held constant after 2050
Pumped hydro storage,2055,O&M,Direct,job/MW,0.0793333333333,0.0793333333333,Rutovitz 2025,Rutovitz 2025,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,15. Hydro pumped storage,direct,,Linear interpolation,,,Hydro pumped storage,,OPEX 2050/2030=0.9916666666666668,2030,2055,0.0793333333333,Linear interpolation to 2050; held constant after 2050
Rooftop solar PV,2024,Construction&Manufacturing,Direct,job-yr/MW,9.328,9.328,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Original,,,,,,2024,2024,9.328,Known datapoint
Rooftop solar PV,2024,Construction&Manufacturing,Indirect,job-yr/MW,10.8,10.8,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Original,,,,,,2024,2024,10.8,Known datapoint
Rooftop solar PV,2024,Construction&Manufacturing,Induced,job-yr/MW,10.0,10.0,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Original,,,,,,2024,2024,10.0,Known datapoint
Rooftop solar PV,2024,O&M,Direct,job/MW,0.3,0.3,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Original,,,,,,2024,2024,0.3,Known datapoint
Rooftop solar PV,2024,O&M,Indirect,job/MW,0.105,0.105,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Original,,,,,,2024,2024,0.105,Known datapoint
Rooftop solar PV,2024,O&M,Induced,job/MW,0.101,0.101,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Original,,,,,,2024,2024,0.101,Known datapoint
Rooftop solar PV,2025,Construction&Manufacturing,Direct,job-yr/MW,8.84570334605,8.84570334605,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2025,8.84570334605,Linear interpolation between known datapoints
Rooftop solar PV,2025,Construction&Manufacturing,Indirect,job-yr/MW,10.2415947832,10.2415947832,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2025,10.2415947832,Linear interpolation between known datapoints
Rooftop solar PV,2025,Construction&Manufacturing,Induced,job-yr/MW,9.48295813256,9.48295813256,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2025,9.48295813256,Linear interpolation between known datapoints
Rooftop solar PV,2025,O&M,Direct,job/MW,0.292941176471,0.292941176471,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2025,0.292941176471,Linear interpolation between known datapoints
Rooftop solar PV,2025,O&M,Indirect,job/MW,0.102529411765,0.102529411765,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2025,0.102529411765,Linear interpolation between known datapoints
Rooftop solar PV,2025,O&M,Induced,job/MW,0.0986235294118,0.0986235294118,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2025,0.0986235294118,Linear interpolation between known datapoints
Rooftop solar PV,2026,Construction&Manufacturing,Direct,job-yr/MW,8.3634066921,8.3634066921,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2026,8.3634066921,Linear interpolation between known datapoints
Rooftop solar PV,2026,Construction&Manufacturing,Indirect,job-yr/MW,9.68318956633,9.68318956633,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2026,9.68318956633,Linear interpolation between known datapoints
Rooftop solar PV,2026,Construction&Manufacturing,Induced,job-yr/MW,8.96591626512,8.96591626512,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2026,8.96591626512,Linear interpolation between known datapoints
Rooftop solar PV,2026,O&M,Direct,job/MW,0.285882352941,0.285882352941,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2026,0.285882352941,Linear interpolation between known datapoints
Rooftop solar PV,2026,O&M,Indirect,job/MW,0.100058823529,0.100058823529,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2026,0.100058823529,Linear interpolation between known datapoints
Rooftop solar PV,2026,O&M,Induced,job/MW,0.0962470588235,0.0962470588235,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2026,0.0962470588235,Linear interpolation between known datapoints
Rooftop solar PV,2027,Construction&Manufacturing,Direct,job-yr/MW,7.88111003816,7.88111003816,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2027,7.88111003816,Linear interpolation between known datapoints
Rooftop solar PV,2027,Construction&Manufacturing,Indirect,job-yr/MW,9.1247843495,9.1247843495,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2027,9.1247843495,Linear interpolation between known datapoints
Rooftop solar PV,2027,Construction&Manufacturing,Induced,job-yr/MW,8.44887439768,8.44887439768,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2027,8.44887439768,Linear interpolation between known datapoints
Rooftop solar PV,2027,O&M,Direct,job/MW,0.278823529412,0.278823529412,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2027,0.278823529412,Linear interpolation between known datapoints
Rooftop solar PV,2027,O&M,Indirect,job/MW,0.0975882352941,0.0975882352941,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2027,0.0975882352941,Linear interpolation between known datapoints
Rooftop solar PV,2027,O&M,Induced,job/MW,0.0938705882353,0.0938705882353,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2027,0.0938705882353,Linear interpolation between known datapoints
Rooftop solar PV,2028,Construction&Manufacturing,Direct,job-yr/MW,7.39881338421,7.39881338421,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2028,7.39881338421,Linear interpolation between known datapoints
Rooftop solar PV,2028,Construction&Manufacturing,Indirect,job-yr/MW,8.56637913266,8.56637913266,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2028,8.56637913266,Linear interpolation between known datapoints
Rooftop solar PV,2028,Construction&Manufacturing,Induced,job-yr/MW,7.93183253024,7.93183253024,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2028,7.93183253024,Linear interpolation between known datapoints
Rooftop solar PV,2028,O&M,Direct,job/MW,0.271764705882,0.271764705882,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2028,0.271764705882,Linear interpolation between known datapoints
Rooftop solar PV,2028,O&M,Indirect,job/MW,0.0951176470588,0.0951176470588,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2028,0.0951176470588,Linear interpolation between known datapoints
Rooftop solar PV,2028,O&M,Induced,job/MW,0.0914941176471,0.0914941176471,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2028,0.0914941176471,Linear interpolation between known datapoints
Rooftop solar PV,2029,Construction&Manufacturing,Direct,job-yr/MW,6.91651673026,6.91651673026,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2029,6.91651673026,Linear interpolation between known datapoints
Rooftop solar PV,2029,Construction&Manufacturing,Indirect,job-yr/MW,8.00797391583,8.00797391583,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2029,8.00797391583,Linear interpolation between known datapoints
Rooftop solar PV,2029,Construction&Manufacturing,Induced,job-yr/MW,7.4147906628,7.4147906628,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2029,7.4147906628,Linear interpolation between known datapoints
