REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2040,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2041,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2042,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2043,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2044,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2045,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2046,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2047,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2048,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2049,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2050,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2051,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2052,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2053,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMICH4,1.0,2054,0.00034999999999999994
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2022,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2023,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2024,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2025,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2026,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2027,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2028,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2029,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2030,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2031,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2032,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2033,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2034,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2035,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2036,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2037,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2038,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2039,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2040,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2041,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2042,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2043,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2044,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2045,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2046,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2047,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2048,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2049,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2050,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2051,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2052,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2053,0.000496875
RE1,DEMINDCOABOI_MID,EMIN2O,1.0,2054,0.000496875
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2022,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2023,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2024,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2025,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2026,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2027,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2028,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2029,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2030,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2031,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2032,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2033,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2034,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2035,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2036,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2037,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2038,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2039,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2040,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2041,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2042,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2043,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2044,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2045,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2046,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2047,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2048,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2049,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2050,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2051,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2052,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2053,0.11017007874999987
RE1,DEMINDCOABOI_MID,EMIC02,1.0,2054,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2022,0.00036342948745530124
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2023,0.0003633348305002439
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2024,0.0003631982621334633
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2025,0.00036300275051764696
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2026,0.0003627259472421808
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2027,0.0003623401527004929
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2028,0.0003618140467019201
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2029,0.0003611175325381778
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2030,0.00036023070135915046
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2031,0.00035915599770188714
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2032,0.00035792895581853443
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2033,0.00035661975418709794
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2034,0.0003553200950214392
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2035,0.0003541190797580302
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2036,0.0003530804807199772
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2037,0.0003522326386528801
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2038,0.00035157249198110817
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2039,0.00035107716858543255
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2040,0.0003507157430437969
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2041,0.00035045735457693377
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2042,0.00035027531592981035
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2043,0.000350148386892985
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2044,0.0003500605209447615
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2045,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2046,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2047,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2048,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2049,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2050,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2051,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2052,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2053,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMICH4,1.0,2054,0.00034999999999999994
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2022,0.0005159400759410081
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2023,0.0005158056968708821
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2024,0.0005156118185644702
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2025,0.0005153342618955882
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2026,0.0005149413001027389
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2027,0.0005143936096373069
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2028,0.000513646727014333
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2029,0.0005126579256568776
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2030,0.0005113989421080797
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2031,0.0005098732467375005
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2032,0.0005081312854923837
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2033,0.0005062726867477552
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2034,0.0005044276348965074
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2035,0.0005027226221564893
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2036,0.000501248182450682
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2037,0.0005000445495161424
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2038,0.0004991073770088946
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2039,0.000498404194688248
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2040,0.000497891099499676
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2041,0.0004975242801583256
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2042,0.000497265850293213
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2043,0.0004970856563927198
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2044,0.0004969609181269383
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2045,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2046,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2047,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2048,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2049,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2050,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2051,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2052,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2053,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIN2O,1.0,2054,0.000496875
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2022,0.11439730072292183
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2023,0.1143675053966564
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2024,0.11432451754601929
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2025,0.11426297603141637
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2026,0.11417584620668389
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2027,0.11405440902085796
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2028,0.11388880576573336
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2029,0.11366956285067628
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2030,0.11339041353401513
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2031,0.11305212728671911
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2032,0.11266588928409477
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2033,0.11225378972170909
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2034,0.11184469385705542
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2035,0.11146664829662765
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2036,0.11113972676002201
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2037,0.11087285011059445
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2038,0.11066505465112111
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2039,0.11050914088681169
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2040,0.11039537437142807
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2041,0.11031404100644979
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2042,0.11025674040048086
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2043,0.1102167867376731
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2044,0.11018912902785818
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2045,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2046,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2047,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2048,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2049,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2050,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2051,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2052,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2053,0.11017007874999987
RE1,DEMINDCOAFUR_HIG,EMIC02,1.0,2054,0.11017007874999987
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2022,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2023,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2024,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2025,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2026,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2027,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2028,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2029,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2030,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2031,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2032,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2033,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2034,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2035,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2036,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2037,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2038,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2039,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2040,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2041,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2042,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2043,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2044,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2045,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2046,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2047,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2048,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2049,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2050,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2051,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2052,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2053,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMICH4,1.0,2054,0.00041176470588235285
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2022,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2023,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2024,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2025,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2026,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2027,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2028,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2029,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2030,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2031,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2032,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2033,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2034,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2035,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2036,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2037,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2038,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2039,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2040,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2041,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2042,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2043,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2044,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2045,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2046,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2047,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2048,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2049,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2050,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2051,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2052,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2053,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIN2O,1.0,2054,0.0005845588235294118
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2022,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2023,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2024,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2025,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2026,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2027,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2028,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2029,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2030,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2031,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2032,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2033,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2034,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2035,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2036,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2037,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2038,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2039,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2040,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2041,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2042,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2043,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2044,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2045,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2046,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2047,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2048,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2049,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2050,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2051,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2052,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2053,0.12961185735294103
RE1,DEMINDCOAFUR_LOW,EMIC02,1.0,2054,0.12961185735294103
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2022,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2023,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2024,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2025,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2026,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2027,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2028,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2029,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2030,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2031,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2032,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2033,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2034,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2035,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2036,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2037,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2038,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2039,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2040,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2041,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2042,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2043,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2044,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2045,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2046,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2047,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2048,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2049,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2050,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2051,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2052,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2053,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMICH4,1.0,2054,0.0003636363636363636
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2022,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2023,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2024,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2025,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2026,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2027,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2028,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2029,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2030,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2031,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2032,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2033,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2034,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2035,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2036,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2037,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2038,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2039,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2040,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2041,0.0005162337662337663
RE1,DEMINDCOAFUR_MID,EMIN2O,1.0,2042,0.0005162337662337663
